CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,NM_REGIAO,NM_UF,NM_MUN,CD_DIST,NM_DIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,NM_CONCURB,field_2,field_5,pop_branco,pop_negros
355100905000180,Urbana,1,0,"0,05163818631",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,307,347,307,347
355100905000181,Urbana,1,0,"0,07305568718",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,493,384,493,384
355100905000183,Urbana,1,0,"0,06950203612",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,336,280,336,280
355100905000184,Urbana,1,0,"0,03448484178",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,287,333,287,333
355100905000186,Urbana,1,0,"0,0532885784",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,205,138,205,138
355100905000187,Urbana,1,0,"0,04727936464",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,327,289,327,289
355100905000349,Urbana,1,0,"0,03776363902",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,183,256,183,256
355100905000350,Urbana,1,0,"0,03135679457",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,226,267,226,267
355100905000453,Urbana,1,0,"0,0251490025",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,200,186,200,186
355100905000454,Urbana,1,0,"0,009417030311",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,23,25,23,25
355100905000455,Urbana,1,0,"0,03406822243",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,204,287,204,287
355100905000456,Urbana,1,0,"0,02583198588",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,168,154,168,154
355100905000724,Urbana,1,0,"0,03837203895",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,201,237,201,237
355100905000725,Urbana,1,0,"0,04687258002",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,314,300,314,300
355100905000824,Urbana,1,0,"0,06030386776",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,,,,,3501,São Paulo,Baixada Santista/SP,188,313,188,313
355100905000825,Urbana,1,1,"0,01051851429",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009015,Beira Mar,,,35510090024,Eduardo Dias Coelho,,,3501,São Paulo,Baixada Santista/SP,0,37,0,37
355100905000090,Urbana,1,0,"0,02501130991",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,344,86,344,86
355100905000092,Urbana,1,0,"0,02968620102",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,276,91,276,91
355100905000094,Urbana,1,0,"0,01582777395",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,428,113,428,113
355100905000096,Urbana,1,0,"0,01071700172",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,309,68,309,68
355100905000098,Urbana,1,0,"0,01941356324",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,477,88,477,88
355100905000099,Urbana,1,0,"0,0131827303",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,86,40,86,40
355100905000102,Urbana,1,0,"0,01324813699",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,532,150,532,150
355100905000103,Urbana,1,0,"0,007357812872",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,271,126,271,126
355100905000420,Urbana,1,0,"0,01535554572",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,366,85,366,85
355100905000421,Urbana,1,0,"0,01962074815",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,257,116,257,116
355100905000547,Urbana,1,0,"0,01238108624",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,261,161,261,161
355100905000548,Urbana,1,0,"0,005437505624",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,214,119,214,119
355100905000549,Urbana,1,0,"0,01109798143",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,279,135,279,135
355100905000550,Urbana,1,0,"0,01020517961",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,166,84,166,84
355100905000551,Urbana,1,0,"0,006489165384",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,280,84,280,84
355100905000552,Urbana,1,0,"0,008456255038",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,413,110,413,110
355100905000553,Urbana,1,0,"0,01585219489",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,221,64,221,64
355100905000554,Urbana,1,0,"0,004365075839",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,39,21,39,21
355100905000555,Urbana,1,0,"0,01487144339",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,137,58,137,58
355100905000556,Urbana,1,0,"0,01329335102",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,232,53,232,53
355100905000557,Urbana,1,0,"0,01150056563",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,254,100,254,100
355100905000558,Urbana,1,0,"0,004523628957",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,192,128,192,128
355100905000559,Urbana,1,0,"0,01295927246",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,312,114,312,114
355100905000560,Urbana,1,0,"0,002796689459",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,183,111,183,111
355100905000561,Urbana,1,0,"0,01229069975",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,388,141,388,141
355100905000562,Urbana,1,0,"0,006186226248",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009003,Boa Vista,,,,,,,3501,São Paulo,Baixada Santista/SP,377,133,377,133
355100905000016,Urbana,1,1,"0,02973566035",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,35510090001,Sá Catarina de Moraes,,,3501,São Paulo,Baixada Santista/SP,221,361,221,361
355100905000017,Urbana,1,1,"0,04022837011",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,35510090001,Sá Catarina de Moraes,,,3501,São Paulo,Baixada Santista/SP,355,706,355,706
355100905000018,Urbana,1,1,"0,02031093096",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,35510090001,Sá Catarina de Moraes,,,3501,São Paulo,Baixada Santista/SP,179,422,179,422
355100905000019,Urbana,1,0,"0,03464799616",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,196,216,196,216
355100905000020,Urbana,1,0,"0,05597665124",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,387,336,387,336
355100905000021,Urbana,1,0,"0,04760151499",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,301,369,301,369
355100905000022,Urbana,1,0,"0,03631134018",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,299,291,299,291
355100905000023,Urbana,1,0,"0,04244195993",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,269,296,269,296
355100905000024,Urbana,1,0,"0,04335718448",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,308,346,308,346
355100905000025,Urbana,1,0,"0,04259234187",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,345,241,345,241
355100905000026,Urbana,1,0,"0,05353117963",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,238,167,238,167
355100905000027,Urbana,1,0,"0,09702176246",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,514,238,514,238
355100905000028,Urbana,1,0,"0,0351712998",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,281,173,281,173
355100905000029,Urbana,1,0,"0,04607762343",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,411,208,411,208
355100905000340,Urbana,1,0,"0,03995492276",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,238,187,238,187
355100905000394,Urbana,1,0,"0,09117476513",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,440,445,440,445
355100905000395,Urbana,1,1,"0,03768426216",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,35510090001,Sá Catarina de Moraes,,,3501,São Paulo,Baixada Santista/SP,260,576,260,576
355100905000396,Urbana,1,0,"0,0255903972",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,143,132,143,132
355100905000398,Urbana,1,0,"0,031403799",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,277,360,277,360
355100905000399,Urbana,1,0,"0,04058020986",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,238,228,238,228
355100905000400,Urbana,1,0,"0,02879449881",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,342,192,342,192
355100905000401,Urbana,1,0,"0,03271483266",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,284,187,284,187
355100905000402,Urbana,1,0,"0,01034223302",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,81,46,81,46
355100905000533,Urbana,2,0,"0,3968030108",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,281,207,281,207
355100905000534,Urbana,1,0,"0,03027349464",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009010,Catiapoã,,,,,,,3501,São Paulo,Baixada Santista/SP,389,600,389,600
355100905000001,Urbana,1,0,"0,0671194431",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,244,153,244,153
355100905000002,Urbana,1,0,"0,06185376366",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,199,120,199,120
355100905000005,Urbana,1,0,"0,006468833094",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,226,106,226,106
355100905000006,Urbana,1,0,"0,0134408621",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,300,150,300,150
355100905000013,Urbana,1,0,"0,01763946643",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,181,144,181,144
355100905000014,Urbana,1,0,"0,08379330769",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,417,201,417,201
355100905000393,Urbana,1,0,"0,02128562831",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,158,123,158,123
355100905000424,Urbana,1,0,"0,0125874148",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,74,35,74,35
355100905000521,Urbana,1,0,"0,07365181629",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,241,145,241,145
355100905000522,Urbana,1,0,"0,01829635967",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,307,147,307,147
355100905000523,Urbana,1,0,"0,006916916661",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,347,223,347,223
355100905000524,Urbana,1,0,"0,01198507185",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,262,181,262,181
355100905000525,Urbana,1,0,"0,05118654993",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,326,154,326,154
355100905000526,Urbana,1,0,"0,04414288584",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,162,87,162,87
355100905000527,Urbana,1,0,"0,01577071978",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,304,136,304,136
355100905000528,Urbana,1,0,"0,0159703829",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,122,59,122,59
355100905000529,Urbana,1,0,"0,05457637358",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009001,Centro,,,,,,,3501,São Paulo,Baixada Santista/SP,254,111,254,111
